sample_id,label,n_events,n_nodes,n_edges,build_time_s,peak_memory_kb
0fac2aefa3a5239ce33c873e8abfe25c00589be48c1d84ca6deae75ea4a2b0dc,Emotet,464,12,464,0.000481,
0fc08476582cbedc9594b25dc2a6d624cbe6a45efff1f2b0cc9e7903e0b9fe38,Emotet,157,135,157,0.000240,35
0fe33439fd50ddd22b8d30efb10a22671a5ccb19401c3dda3ebff596ae0b5373,Trickbot,77,67,77,0.000127,
0febea4f91628e5e0011e56456508962ac3885c3ce7c74d825c2f22a7b554669,Emotet,156,133,156,0.000263,
1014736a5db522a28335bfd798f2cc153326a9f9facf17d625ba079d01b83340,Emotet,362,235,362,0.000679,
101e5523e389d843350d3a42ef5bb74b2510e73c55b7522d84874c6c50086b16,Emotet,165,138,165,0.000279,
10339b0cc22729340f8e538735d29b8839fe325bb8d4f70a33026765dd7f71b2,Emotet,280,194,280,0.000381,
104391e3fcbd30adb48d7c650e020b0d201984deb2e7d66f0b368defa19a2d86,Trickbot,8,8,8,0.000024,
10811761da3e5695d82faaa71e10595a3dc377bcec3c21c304ca00d605d4cbbe,Emotet,88,45,88,0.000121,
108f54b4cc5e8f245fd8a5d60d3e7545db7fecf940202e0a9f0d0d125bfe4b17,Emotet,175,97,175,0.000233,
10a2e2df9177d431480a8f3fe0a4f9472dacded3f3ccdff42365f1d81cad0165,Emotet,142,127,142,0.000282,
10bf4638df1367a7546a798143fac79d02c25ae65f74cee0ac4c9b8c0a81ccec,Emotet,493,322,493,0.000892,100
10c06130a5b5c630d1f6c60f25afb07e8da40716b6064814bde563d40756d21c,Emotet,1104,995,1104,0.002289,
10c3f056f7ffcbc348169dea12b3f34ecac4e6acdeaebc53a3fd4d178d2d1ab7,Emotet,286,192,286,0.000449,
10c5961c26df07dc5d2578caeaa691b5fe6ad7c9531e47b60964227d0b393446,Trickbot,1485,899,1485,0.002537,
10c74b4550a1e551087cdbc2e7f2334c16fde5cf02e1156e31d8e1e04c91f934,Emotet,1081,986,1081,0.001902,
10c7d99e4acd336c28fa8c5895fe9ac98253f628eb8a95df7f2c95054376ed23,Trickbot,1174,764,1174,0.001811,
10c8bbfd6b2f547d09c8599f78a576a24de257052e09d10c1ff7e31d8058e7b5,Trickbot,43,36,43,0.000073,
10d3049fca844a3bd5e47ddabc6e07f82e5c978358827338601f2117f6fe63d6,Trickbot,1880,1233,1880,0.003308,
10e93082a97d64e3215c9338142cfbd3bc95c533c5cb5aa7e0b7a7f4ec1b3ef7,Trickbot,98,43,98,0.000150,
10ed232a7ca94397ee86c445c289506890795d2b9a2437484741689a0b28aea8,Trickbot,1926,1224,1926,0.003292,
110743634989ed7a3293b2e39ad85c255fc131c752e029f78d37d4fb8c1dc7f6,Trickbot,55,40,55,0.000098,11
1132620d66e6599dae72087cc04a361b3f651f29ac90844e1e8e1a448e9c941c,Emotet,200,150,200,0.000296,
1175be83c70c2f140571429d35b3fc2f4a8c755f5a101ec63dd30094e2b5c46e,Emotet,170,141,170,0.000245,
11853b9d7e2075ab67b72ba5c65ab35b0b17c9c376a87eafab208162d756dc90,Emotet,69,57,69,0.000103,
118d5fbec6245899f39093fd01e699bae8097a7aae163c118ae8453fd4703006,Emotet,1037,976,1037,0.002142,
11b968a43e6f27e16c73887a56b9e04315caa0ea36ccce003411ebeb83bfb28c,Emotet,335,188,335,0.000593,
11bdeae8b5cf6ca7f6fe1348b4513bf41169888e9be5c0ba4f2e97886d44455b,Emotet,215,138,215,0.000284,
11cd0282560d0d8a32c7a38fa5e2a97427d7e93fc8c3e91b64aa9ee700ec3da0,Trickbot,1174,740,1174,0.002022,
12094a2aa80208c3810f40daf2212f8dea229d35942d6f407743e025f322c6c7,Emotet,232,153,232,0.000381,
12187f5cff62b17185208dca61286b1d736849452406990be65ebfb4995656c2,Trickbot,474,153,474,0.000712,
12284b6cf3c06be6369aa28f62b79b8e2b560ad8e3bc251daba9a3d3f7d30543,Emotet,92,26,92,0.000139,13
123eba7ee7a6e4d421a47ae46768873dd34f9d7e7b7f277a7b478d38add97351,Trickbot,9,9,9,0.000026,
1245adf38acef5959cef671704d2dd5036c49ab8806bf832fd2cebb70b05e363,Trickbot,1225,760,1225,0.002142,
1246284a02b861573dcb11895bca1c38ef29b711fa9fefe6eadd485132966908,Trickbot,39,33,39,0.000078,
125cd308ee72f50c0cb272f4d3f69be3feefc5f536e30727e30824439d692444,Trickbot,17,17,17,0.000034,
125dee365f7deb9e71c92b9aef3e6463c8bb5125f5b88cbadf524132902c9ee9,Emotet,166,135,166,0.000233,
1278ea203795ebb063c533d4202537c4710541daa64c182be067bab47cdeaf22,Trickbot,78,64,78,0.000118,
12a14f4013d045df7b6258e5386a27f37ef76e548a34ed710792a273310533ec,Trickbot,1839,1222,1839,0.003539,
12a245201a8783b02979b28b980baa51d6a33734ab0adbf6bc1570da0dc9b279,Trickbot,8,8,8,0.000030,
12ac74951e26120a0b791263f5ee3351af1e4969142bc4e4315595d22b089001,Trickbot,8,8,8,0.000020,
12acd296f9e10b23997237143caeb7c49e023acaf57c055a55e79ecacbff6435,Emotet,318,200,318,0.000543,63
12bce5d73f70581d648ac76c8ffa428c34c05a3a84d084818c2c774f86689d1b,Trickbot,135,59,135,0.000175,
12cf6f9b4d365da7e4cd07af92e7eb5c3612b3c77fa860b493700423acb3dde7,Emotet,1054,977,1054,0.002191,
12db06325cf01c00e0973433d06e4f549769ce1fd09d5b31a955b42167cfb613,Trickbot,91,73,91,0.000152,
12db655763b872c0702552bb99346769135485cf15029b282acfc48e02a7e8d8,Trickbot,17,17,17,0.000034,
12faaf05baa1ead6dd6559f2eed72373d78eff2e462c59fc055ac098b8ad7d38,Emotet,298,199,298,0.000511,
130792e83c082a536fa7c49692bd92d52c38065bbd5d5514048e4dd6b403a297,Trickbot,1236,794,1236,0.002155,
130ef6afb8746029c59ba384c2f107026ac7fe35ee0ba505cfbff0cea2b97a69,Trickbot,50,39,50,0.000079,
1312db94ac44f029ac17f474c4199d8f3d5414798145c38224b7c7395a4582a1,Trickbot,17,17,17,0.000033,
1316700fedce5800792d996e81eb1d56d5b471a1534e9d562f24f569c04f57fe,Trickbot,68,56,68,0.000108,
132059c882c33da8d0b66b2369aa046a8f6f0e3c7650f2be3d953cb9f2fb5e1f,Emotet,270,187,270,0.000377,55
1329b9d1a5028df56e65dfae0c9bd9860d1d1ab2f15db80e2c850fa051eda9cf,Emotet,383,207,383,0.000535,
132bbb438fecfe86ad156d8770e899d69d5a3ed8593ce4d8337cb237792581d5,Emotet,1143,1008,1143,0.002265,
132e4911d9ac92c4a9634133f68b9cd5a6d7b423b78d5b02be7d8b6c9821ec97,Trickbot,108,84,108,0.000179,
1333ffd4d8c9fe04e41029afeab8df1025409d5062c4b59c98b842bc80479864,Emotet,315,200,315,0.000622,
134061a2de08b38e5db9002e5c723c00afc732be3691a3c88a37489fdd636f57,Emotet,164,95,164,0.000268,
134a4b2237193787ae29a3683beb4f1c01474ba183a78ed703e4f76696bd7e38,Emotet,156,134,156,0.000261,
1352af70ac083ef8e6d16f3492f726471466bc501669d870d7647ce23874b7dc,Emotet,344,203,344,0.000622,
13698debee288dd7676c841a20324e0c720c7109fed451d89175ee2fbca6f209,Emotet,152,128,152,0.000304,
136f40ac4d738829c7ac2720a282649fe0f2e4b9ad77d6660c8969327bf0d7a8,Emotet,64,46,64,0.000116,
1379345c83ee7014944532559802ebac5974cb58aab8304d187b896fb88b6cf1,Emotet,963,930,963,0.001753,264
1387f7ce269a115f9e03c0376593848c327a621d0b5812802f135b0114f425dd,Emotet,163,137,163,0.000234,
1397deb919ee1c4574969a420a4696f270b23b834dfc5179e6f55ba38ab250c3,Trickbot,849,748,849,0.001356,
139c0b00999537d2d83a1534ebc5407d2674bd464280505e10c038d32069b5e0,Trickbot,1247,785,1247,0.002363,
13bc6460aba0505b85d9ecafdbb1c30c00795e5724c30a01d60782526d42dcb6,Trickbot,119,54,119,0.000217,
13d6f37672d3e4591c50fc98961c12b019710c1f2a74cd98cc068d1a62db5285,Emotet,158,131,158,0.000331,
13de17d3f55903fc7cfbdb05a2a60204914b56015e6e00c51f759b5bfffd775f,Emotet,169,135,169,0.000360,
13e1f74fa0968c97f71c580097e029edb465ef0178ae365bc0fc8a97c9f2c77c,Trickbot,76,66,76,0.000177,
13e65411c8c101cd20e78e71ee08efd1d51373e491cde15f639a147a8ec1330b,Emotet,205,157,205,0.000409,
13ee57d92ba734e26e98d2a3baaf0f56169e1899b6833e3d9ad8ae38aea9b150,Emotet,143,128,143,0.000351,
1404d2651f5eddc2e499e4cd47fb3684ca8c324734029166991821c4a5f2a3c3,Trickbot,54,42,54,0.000122,12
1404e4d3e381e96e9a671456ee93ce5b8021637396505681ad7ccde8268dd041,Trickbot,19,18,19,0.000044,
1407a8aec04f8f1ce801602d132d420220191e2194e3d7e7895c8fe3d726d717,Trickbot,1397,878,1397,0.002441,
141c5f862c723ab68ca3fa253178ea5f49bcc619f20a147260c2135c221845dc,Emotet,178,142,178,0.000259,
142edd1e5829b795ca40153f19db90b3a6ceec2f9da94fdace075a1fbd8ddd41,Trickbot,114,81,114,0.000162,
143237cbecd3742a060cc3d2fc8aa9588def098c0ba18e436632259a48df721c,Trickbot,1225,800,1225,0.002261,
14348645a287ee61829575dd2e683ba7be08a73752ae34a0bc693be3558026ab,Emotet,281,190,281,0.000439,
1448e462d5dace660e3bdd56b61098df557ff7572916ec201aa0ad6d0ac8d39c,Emotet,22,14,22,0.000041,
146d44e15d4fe5668625579522228c141e0287ac6b30795604f0e82e39f3ea07,Emotet,207,150,207,0.000276,
1473a2ab5144d0736b744d3a601f84962a953600730b71d4ae7d5f230b2842ec,Emotet,949,924,949,0.002023,
14776f6c5b6e779cd0fa7e55b1c343a927a0ef3930e849d700fa0f27f8109f5a,Trickbot,187,88,187,0.000254,33
14810925e58f08473b825071d3ed84d80ddf5533ffee879243afe6263c10efff,Trickbot,17,17,17,0.000034,
148ce94644aae7cb3d2693aee669742be763a0ec1bbc4148935ba7dd64994fa4,Trickbot,8,8,8,0.000025,
14912d3b4a3490a0c45ccdce4ab23317347d8924b33c21f88c3f5f7b918b547b,Emotet,268,184,268,0.000396,
14a02057161b028ad3da97ca854bf9d108c5cf92e4efdcb2ad8c7afdc982cf47,Emotet,272,186,272,0.000376,
14ad6d3ed78a924cb56ed1b2cdb3af6152b6f9039ca3a6a6d24779b83c1425e0,Trickbot,1936,1281,1936,0.003571,
14cf169bc92b5eeb5d0c9eb9cfda7b65389b36ee2c22bcecdae8280101f44781,Trickbot,79,69,79,0.000121,
14d6191a010c04ca8857d419581ace222e2fca5afc2566580e4b5f479077d229,Emotet,1061,976,1061,0.001969,
14d62a0e3e4cbc3c014b1babf74879c933be653852634ed829a294d08037aca7,Trickbot,53,41,53,0.000080,
14e2fec8d24234fad131e0fd85dbb69c69e238976ade5d14ef6d01f23fb6e1a2,Emotet,165,95,165,0.000233,
14e83185aa5b8c2493aa4a98e28e12777a024c7af2dc2150f393d18e1b006dac,Trickbot,1870,1234,1870,0.003119,419
14f1eac8a1ef2689a099025919cea58e10d0506ae8a134cb37987cfea19f1344,Emotet,961,929,961,0.001553,
14f7c237d9abd32c396a3971c894645276d45dee151a16d244a2ae552ba9af06,Emotet,145,91,145,0.000204,
14fc4160dc2f2eb636d5fc30e2143e5382afce119f6ddc436c63bc99c723517d,Emotet,189,154,189,0.000288,
1510a818054e0cdd1be6c493eda1e4498f18d642be8fd3575acfde4c452152e5,Trickbot,166,89,166,0.000251,
151273ccf649f7c27074db81e16dcfb57bee646ef5899de5a1123a05f413a268,Trickbot,8,8,8,0.000022,
152e1b39842a7f0273620b955598fc644e3ef084c06cdbc518d83c2398ca689a,Emotet,171,136,171,0.000249,
153c5fcc5244e2188a4fc5153dfd6d3e917d0e40f2c678d2bc3f1583f15e8bda,Trickbot,66,55,66,0.000113,
154d247386f2f286c7ec0644ecc77da7721d76716c55ef16c1fbad866d2d4013,Emotet,271,184,271,0.000427,
15513b043162a58b41301b4b2e62984560808cb16e4c47f7dc2ce62077415c42,Trickbot,1844,1225,1844,0.003331,
1581bde6e80cf2735fbd5db1a06a1d2f465486f2718d6b00a37c71eb5c089544,Emotet,1008,945,1008,0.001852,272
1593d17935e7cab892d3c9adeca525cbd67e5ef663edcf5e2bf8aacbb77d6b98,Trickbot,1471,903,1471,0.002459,
1595ecbc00303503b974747aff928d2eacce9b249e0def2ea29ee12191cc6f1a,Trickbot,1209,764,1209,0.001801,
15ad3a001b7d108da56370647142bb81d27985f8395cd3a84bdb37be6441c5c0,Emotet,184,148,184,0.000314,
15b09b4ea497ffeaaaefcee2c832d315cc4eb20a7246adaa252a37c447a5e010,Trickbot,82,60,82,0.000159,
15b522ea3b0d9cda663883bef0b0ab4af3c26664bb8ce8403af3643f2e5ee4fb,Trickbot,50,39,50,0.000076,
16064d8eec9f7d2cb06160603fdcfb19e188e1e67e2507b12e8a1225369191a3,Emotet,165,136,165,0.000287,
160c6451d71b7b5e275274f95570382398ecc118bb107fdb4dc0dbb1b4c3db3d,Emotet,301,194,301,0.000469,
16119f7a168ddd9fa048f847b733d305cd8f0c7019f1cab98f22e9336f360386,Emotet,181,139,181,0.000339,
16147f7b2db5ae421a298d200522311954df0c1c21213e0c13fb3e74c203b999,Trickbot,99,84,99,0.000155,
1617a22c6461475c53c99187662b50db7d2d37466656032dfde4bfea7b71be6c,Emotet,208,154,208,0.000311,42
161b7c42437a3123b1b48f2663b6365c8425115c891e6c8321a291c8e05cb11f,Trickbot,17,17,17,0.000041,
162d2a24f636027fd0820d30b420771b212762b750b869b16cdd313b4896598c,Trickbot,103,50,103,0.000140,
1633fc123f443dbce8f78bf72caa7788d7e7dcd502e4f1c5d19b02092b69245d,Trickbot,1409,848,1409,0.002225,
164991019e8248d1c7d43dd3ee46764e7b102c03f2c9314dbb409985b3a9873c,Trickbot,73,59,73,0.000132,
165b50754c722415315e7ed0204f4d982ccb7af837e58e75d7ed80fc6c218174,Trickbot,1313,868,1313,0.002092,
1665ab75d5d52f3bac0a6cf3629781d4717fecb6bb200c36b8618aac03d8da11,Trickbot,1204,755,1204,0.001996,
16795d629a91c624349547646c9308f07aed667aa3bea436bc010fcbb2eb0f3d,Emotet,305,199,305,0.000549,
168782c66b94ced84d12b4ade3472a1fd6d775f976f1389edcd6d175a9d35155,Emotet,287,190,287,0.000412,
16975a4c86fd50de556e030aed32982b8b838d0ae81148e79c13e493556cd1fa,Emotet,289,189,289,0.000407,
16a53267ab251e5c8fbd688b1448e20579d066957a65baf3e2c33fab43a9c237,Emotet,143,91,143,0.000199,28
16ab6c88725f0263a2b0a9374db1c464c758ba25f47b71358adfeb057c6592e1,Emotet,34,21,34,0.000067,
16b2fc91997461489d165ca46d36cef831feb8c12f850ad9001a5e1e49dfc259,Emotet,180,135,180,0.000330,
16c0d90f0a8102677b8667ebb6f724475949384d56128f6efba39490c36078f4,Emotet,264,160,264,0.000442,
16cda58fedb11888c9a2371dc547ab2428d1b766dbf7ceb8cacb7e543e0c9a0c,Emotet,250,180,250,0.000510,
16dacbc9c55450010e0d9a2f53e8e1bc1b5a63b0cdda94c9b239bb2142b69688,Emotet,985,940,985,0.001786,
16e0673057f7e804d535089c27c47a25ac7dc5d917db9c05c1a3e7138939e2f5,Emotet,164,136,164,0.000240,
16e111803ab85975381240108041df55790b33435d845f9db74fd72e1711ae7c,Trickbot,1935,1251,1935,0.003318,
16f73dd672a5e6eb3c11db90889c10e76bf9dfb76f12a345f06f27f4d4c8a1df,Trickbot,1888,1244,1888,0.003101,
1758115f316e8c73b56f186295288a85a2f8ae88b18f62ef14d1c5f88c44c185,Trickbot,1318,807,1318,0.002346,
1765e8e86cbf4032c41d7a678289637b8ee5d79c4d0a8c42b9c25477af24daec,Emotet,979,937,979,0.001661,268
177c7d8daf44afddda85ab7ddf9c1b33e5e16ace17a49622800e12ca811bfd01,Trickbot,1928,1247,1928,0.003308,
1791e3fac6b119a8c8f659d8182e1d01a11f4c5d697219c1e811e3f586a35597,Emotet,313,193,313,0.000514,
17a02746ed64edcbb8454e1d93c98753216c1f8e9b4d81cbaba80a5007238dc9,Emotet,236,158,236,0.000373,
17abc46785aa6f228bb8287eca71a479270a867c029dbe788caff1bcc3572a9c,Trickbot,164,77,164,0.000261,
17adc04aa21782210bab3620c354c894082c814f2f9ed0c92877c46949769ed3,Trickbot,51,39,51,0.000092,
17af0147185841eb7a744f08cbf6e7a0abaa3e4096eec3c76186d0aeb2113cd1,Emotet,184,137,184,0.000299,
17c04f98f5346464d9354753142888e9a958a62a9ba27385bbf701c20b2ea6cc,Trickbot,16,13,16,0.000042,
17c675564817f0304402bbb6c4d11393a410944f32cc2dd2def2653bbad49e64,Emotet,1103,983,1103,0.002210,
17d1abfee0289615336dce8ae997165936b97365a2ab44079767a71436f48775,Emotet,242,179,242,0.000426,
17d640caa3a45f1ab9f0dd2fe1d3ac31db60a22ae14d5e4fb87d7227f9c68f17,Emotet,65,37,65,0.000085,12
17e3661c136bf998f906a91060e36dba9d2a1723b22be99c6aa2bc45eda18da7,Trickbot,17,17,17,0.000033,
17f957199342aeaa2117713087702ceb315887755f4b6002b0a0136231855640,Trickbot,80,68,80,0.000127,
181f2844849af0d5beb0b82230cc9cab1b2b56d7509c5fb1d9f0b2dccca4b752,Emotet,162,132,162,0.000229,
182cd22f076381924b28fb62785ff361c3d5604f9d8618c0d2960ccf6853082e,Trickbot,18,18,18,0.000035,
183798c53303f0084da3d31fd5cbf5f4428dd263495da330a0e196e040254161,Emotet,258,164,258,0.000345,
1839f0d11c773cca9d6307d41a46ce985a7d1e65adb69c20facb73276bb51922,Trickbot,346,159,346,0.000447,
18516a3fad57ae381e5b3345fa302937395ba05564c944cc69c5f447cbe97135,Trickbot,8,8,8,0.000024,
18860a2ebaa269be4671a74502c258edc5920b07974309e73da39b177b22bf06,Trickbot,8,8,8,0.000018,
18a24b53036937596189d3980716f79dcf6cf7d7c5958f23e6526c55a5712ece,Emotet,183,140,183,0.000338,
18a6878a28a21d0d2f6fc2285e07fb34f74532eeab8235bc1daf873032b15092,Emotet,191,143,191,0.000272,39
18b4a7a68634c484f6236de8e3a1fc8f3b61b859fb073815f406befadda2443a,Trickbot,46,38,46,0.000081,
18c40d044206e82c98b4145b066258f62cb951ec5b199afa8d13c18ceff5b293,Trickbot,66,46,66,0.000109,
18c7f7d56aff1c6db5d4b77b90d1889234c649c5c4c4b54c165ac5b73f89c4ae,Trickbot,53,41,53,0.000091,
18e22754ed4dba449e52afb53085456ebe54f76da43f1aebeffd9ed13503acd8,Trickbot,1180,762,1180,0.002131,
18e76461d526c606b3b1b30d50e73557231ba80f0ca95f849c4b4c719c9dfc66,Trickbot,53,41,53,0.000108,
1918956aafe716e3d2ef05932b268bd1a876e96eb79dbf9a0f03cbdda00ce6e6,Trickbot,77,56,77,0.000124,
1942f6fb3d9a8d8b5ce6335b11b490840589b2ae4400884bedbe33204883b059,Trickbot,79,69,79,0.000144,
194ab166ea766ec42165bf0779a4721d0ca653d7076747491e49cac584b985de,Emotet,218,159,218,0.000320,
195d2120c1c2c7efdd91b230d80dc27d77fa20e1d6970ac514569d230944b91c,Emotet,54,33,54,0.000077,
195dbbac99d4dbdff53ec1a95438b0a69dd5c355448224cd8c9286304ba52329,Emotet,1124,990,1124,0.001961,295
198f99152633214e717ecaf3992a26d866057200dfb5f72cd3295c098b6db4a1,Emotet,358,235,358,0.000535,
199a5ce902337cdd8f9de65a3a5ffef57dbae0eda42a9db70c68d1e47a5d0758,Trickbot,2000,1299,2000,0.003351,
19b6bed6fe139daf825c8b4f8d636093376c40f1d5bf5a69db9b5f2cc47c1850,Emotet,1249,1074,1249,0.002131,
19bc9db1a8f407e5242417f9ec9cd71eeb470314442daaa0c2058456a8766d49,Trickbot,17,17,17,0.000043,
19c337140d5fea8bdbe48ca2df8f0d10df1afa9b9855362649200d2ef62871ea,Emotet,356,235,356,0.000519,
19d099638d4c05fb2dcc8e05ee52040ff38c5637232047b2d198d83ebceeabe1,Emotet,339,203,339,0.000561,
19df005ce07778e5cdc2fc39eb7226fd7307815d6427df8fc3340a3670289ecc,Emotet,174,139,174,0.000336,
19ec9a7ea52390e8f33f4290f4eb7d8d11765d112214b5b099cd0593ad1a098e,Trickbot,1869,1296,1869,0.003487,
19f4e37683c8b36f04a77c9e632531a2b8c309d1657c89e56a4424becf0bfe2d,Trickbot,63,51,63,0.000096,
19fb42dd90449ed67e4e005e3e760debeb46cf13754075f338d232a1fd635c23,Trickbot,82,60,82,0.000120,17
19fc57049e14099fef278c21bd0dcc15f33f974ec646790a885fe838604b132e,Emotet,1126,992,1126,0.002096,
1a0dd24351db7b84f57cb8b887d45e7e04388fa08c415b4f3a5d1b85d8c5c29e,Trickbot,82,60,82,0.000117,
1a1012edb3bd46e4ccc5322592dec62079f355acbe65818f34b16976c8f32d43,Emotet,164,137,164,0.000252,
1a2f52eb6979ee833b7d1a5b5b5b23d03e2d0565a869ebd8ddee68f18e64fd43,Emotet,162,137,162,0.000308,
1a3a3b247af18b73d3438f0695d6a6113429087299245678a26f6bfe6d74105e,Emotet,145,91,145,0.000205,
1a3b7ffe3c536555a2c143a3abf3294be61b41efa0c3b623a4cf9c16d9ab217f,Emotet,228,180,228,0.000390,
1a4288f5d3cd0da44e28e61ca54f78049a64fc1be31e3a0ef6f7b87e09e16262,Emotet,143,126,143,0.000207,
1a629da9273ae53db58c327ec96eb48a2c528c8fd8eca8149d30ca0072c8e21f,Trickbot,1371,878,1371,0.002178,
1a62b3b0663968cf95f28075ceae66be6be4daef9de3bbf5046c272b0fcc61af,Emotet,1099,982,1099,0.001834,
1a7e115ff10811e4d20845f2a9587a499af7c8128f4a83ee3159cc95175d6c96,Trickbot,1221,760,1221,0.001883,270
1a90b66fa0d1e22d4f295980ad812720af4789a2e44b8bb919d946a6ad8cb3e3,Trickbot,9,9,9,0.000026,
1a99feb6cdafc02d0b00c5534f14c66722050dbd58144fc82a89910d087e854d,Emotet,74,38,74,0.000101,
1ac5f762b8eaeb7a4e93d9ef96aa5017ebfdfea02bb652dfbbb622e3a8d934d2,Emotet,19,12,19,0.000033,
1ae07a166ca5aac48e6ffb84ea5bceaf5887087c6773c4c0d0d49fff5a072285,Trickbot,134,99,134,0.000195,
1af85b306e98e2f7278e719756f8743fc9f2ac216b7cd7f36b4f95b6a2ba9716,Trickbot,797,215,797,0.001005,
1b168d2e554f57838da1b181694beacfa05a179cf3279b17a89d02faa1669fd8,Emotet,302,211,302,0.000499,
1b259c0679e81233f172b5d0cd0ecbbf3a00d5b6498c2181e8079de55fbed0d8,Emotet,1079,978,1079,0.001957,
1b3d01ac27a730a397f70bf85e0d6a3fe6db790cc11641a97a804f60461cc959,Emotet,1126,976,1126,0.001924,
1b51594c290fa2c3f68403a23d0e450fd2093f3a0edeafbbc5ada3123970bcdb,Emotet,183,143,183,0.000310,
1b57b118e09ef013d3965641f4d508fd61bfa3d4b7cfe5f98d0a5d5ffb697b72,Emotet,1117,998,1117,0.002294,295
1b5e548f4e73cf080ad51f9a864f0ef410a50f54106d2e61b0386e4e73e11d7b,Trickbot,98,71,98,0.000164,
1b6ca28027f62a4922348c55b891472c9530da1b0ab2af1ab615a491612bea01,Trickbot,1977,1247,1977,0.003204,
1b6d451e7ab72b2ef562d1577f8396d8a6b291d8b4959b14f67d6cca890d4015,Trickbot,844,748,844,0.001443,
1b6f04cb95b4e2d710c2b203d95f1b46052fb869c7f56139c39b4f3e8ea5a5c6,Trickbot,8,8,8,0.000021,
1b82dd37ebd31ca7db4e480f9e94cda18c99b9d8024171a62df8b895ebfba7b8,Trickbot,1915,1226,1915,0.003061,
1b851ef0341cbcc889d377208bbb7088c186e562a0be71d1056d3982a22af32f,Emotet,1210,1016,1210,0.002060,
1b85715b5b5590aa7fee0a8f92aa64f6a76ccda2c7019b50acefdb5e3d4b7955,Trickbot,1832,1222,1832,0.003111,
1b99156f0a7c1e8bb423c6b46a4d2f0aa6b3bc5a9b4734d1f3434679a0ae42b2,Trickbot,80,68,80,0.000136,
1b9e1f5e7d838ba68c27b91e359640a7844b3081a8989440f1c1905a6522f4a2,Emotet,153,137,153,0.000318,
1ba25cac1c4dd7ada99ac6258c363fde7d3be918bc68f39e6133003f77987ce5,Trickbot,40,34,40,0.000076,9
1be19ee0bb481b039d688c6700f2fb0a147c45e9d6930cf55fa6b7caae815cef,Emotet,164,133,164,0.000245,
1bfc73845f251fa461c09251b4d094a9fbeeb21773f1fdcff9cefd7638d0a9b6,Emotet,192,76,192,0.000228,
1c04bfa0f35758f332d00751cebecc2eb513b3b275f8d3cc33a61f39aa3f6daf,Trickbot,16,17,16,0.000038,
1c06578b9010eacbe2fb2cf16d5129a6f719a0e2c9211a677050e1bf06701802,Emotet,144,90,144,0.000203,
1c101d53508d5170742d4116ab0e58671dbfc224b3a0d728f33107d8cded2f32,Emotet,260,149,260,0.000370,
1c2490c2cd3cb2305df2d3d9c2e55943b2c08825b319e3dbe42677d7dd603510,Trickbot,98,84,98,0.000171,
1c2f7e3939415a2c075609671ffffc0526a42cb1f27479818f7317e865b98fee,Emotet,33,16,33,0.000049,
1c38471e457c0d1feb0fa54d8ef79bb1c79d1890b53af6f4b0be6d3b3f124514,Trickbot,352,140,352,0.000439,
1c39152370cbc674442ae0cdefd1e15c4c779a9d3d66edd586060c0e824939e6,Emotet,40,26,40,0.000060,
1c50d0bb48aab158596c2d1326bf0adec834764759c0f6b6dbbf8f02f75d0bd5,Emotet,287,188,287,0.000391,57
1c547b587d18c8e01b10ed56ba504d11ebdecab26374ec7023a92e74c66398db,Emotet,377,235,377,0.000536,
1c5700a3783d06b5215b44c730e97148c172e4be353edd3af8944a04becbd9fc,Emotet,3,4,3,0.000015,
1c7b240447bd0e8308e91fd60fe3aacf17ad15d809cc495aef1b09d5b083ee5e,Trickbot,9,9,9,0.000020,
1c80dd78b374786cd12cb3c466a69faef4b336b31b88259f735ae90a590151d6,Emotet,408,281,408,0.000682,
1c93e0620a3ff7e4295ae9c9c69df200792522d7624003fb3126e84e1ae52ef4,Trickbot,1323,873,1323,0.002314,
1cac76255f493a0bce28b99f94fcaa877b8fca2b82d1ea41f72f38227b259f61,Trickbot,1425,870,1425,0.002276,
1cc9ad4741e5a434b09491279bf739b1c88484e978d32c07888cf975f643fe90,Trickbot,265,127,265,0.000339,
1cd9c644ad634b363ea30c3097e9d6e66acd373112e558e1a669089226b834ba,Emotet,294,204,294,0.000474,
1cda75893a4e12a2928f89cff97bfa7826ee43814549556fe304cef346b12a0b,Trickbot,124,93,124,0.000222,
1ce2c3f6ccd75fca72a22d5a231d4a4431c07d73b3338afa76a4fffbbb9696a2,Trickbot,1088,768,1088,0.001783,256
1ceac387643bb7151b0c744651b4b84d171edd73f9eadce70f731cdc9e058dd8,Emotet,203,144,203,0.000293,
1cf6d30f83ecdd91741a19ce016640da7e7ca916ab7c113cf71e70d31497d4a8,Emotet,286,191,286,0.000392,
1cf75e1f40fcbd530f0f5a864fad95029a294b138627f462a809f1d518b8d8ef,Emotet,160,133,160,0.000284,
1d13e85e7ccc79e0101b115cc5f1e1444428c0a99df06427e69b846282c106eb,Emotet,237,177,237,0.000346,
1d3ef86c2bd6e48de5065cf856d5a3c56c74358b6b4b528cfe5571ae48b0d67c,Emotet,18,12,18,0.000035,
1d53cbd2189d37df2b5dc614223eff46303bce83d409068ada3ead953c98d632,Trickbot,77,62,77,0.000147,
1d67c108366006310f6eb08662e0b79c7416d697baa9e59fc193a62d879e75eb,Emotet,168,140,168,0.000252,
1d9f862e6c940668f163faf96ecf36dead6a4d6836772ab517e650ea7ad13419,Trickbot,1446,874,1446,0.002400,
